,TIMESTAMP,ContextTokens,GeneratedTokens
4084,830.758725,398,111
4085,830.79459,420,99
4086,831.016606,1043,429
4087,831.018911,1064,440
4088,831.020585,383,86
4089,831.121937,1775,52
4090,831.265369,422,92
4091,831.457636,188,167
4092,831.484313,1042,407
4093,831.686673,2221,206
4094,831.692814,395,86
4095,831.761934,1874,51
4096,831.801812,1050,375
4097,831.859531,1047,411
4098,832.153705,401,131
4099,832.370042,1106,380
4100,832.625308,1041,569
4101,832.699001,4081,58
4102,832.870041,394,75
4103,833.259141,386,99
4104,833.277638,1077,396
4105,833.876845,1082,373
4106,834.080155,4083,52
4107,834.130834,1057,436
4108,834.466169,1119,399
4109,834.783241,206,152
4110,834.818761,200,217
4111,834.84558,1583,24
4112,834.883801,1127,394
4113,834.889516,2666,87
4114,835.202091,2888,127
4115,835.875291,2221,168
4116,835.899667,379,71
4117,835.899674,392,93
4118,836.379177,1040,956
4119,836.472865,402,143
4120,836.559097,178,169
4121,836.692894,1313,186
4122,836.986369,1047,463
4123,837.195631,91,16
4124,837.285352,1101,373
4125,837.430705,387,100
4126,837.561343,374,66
4127,837.643628,1102,560
4128,837.817603,372,68
4129,837.891981,1120,416
4130,837.912155,203,193
4131,837.922407,1146,88
4132,838.37412,181,131
4133,838.411431,402,93
4134,838.441252,4082,49
4135,838.697282,1025,431
4136,839.087245,386,89
4137,839.217509,203,217
4138,839.542609,1104,396
4139,839.548994,4076,51
4140,839.789997,401,99
4141,840.39931,982,428
4142,840.705871,1049,384
4143,840.803255,441,59
4144,840.808195,434,132
4145,841.045683,386,93
4146,841.146683,1057,429
4147,841.335183,412,131
4148,841.470792,990,388
4149,841.594079,1935,78
4150,841.980463,2289,103
4151,842.379732,380,111
4152,842.422212,1099,414
4153,842.528312,53,148
4154,842.663872,1163,82
4155,842.688841,4085,51
4156,843.216437,1015,396
4157,844.161227,1087,438
4158,844.418929,814,160
4159,844.449462,392,96
4160,844.666564,1061,396
4161,845.19114,949,407
4162,845.205405,403,105
4163,845.513962,1192,415
4164,845.896519,1000,414
4165,845.898092,194,152
4166,846.040405,181,167
4167,846.1979,988,398
4168,846.599924,398,86
4169,846.653386,1061,416
4170,847.387829,197,152
4171,847.487932,384,65
4172,847.876443,1086,397
4173,847.921127,401,74
4174,848.020503,331,18
4175,848.065662,991,406
4176,848.201549,4100,37
4177,848.229713,2219,60
4178,848.346781,392,98
4179,848.419854,4077,35
4180,848.426262,2652,43
4181,848.432584,385,93
4182,848.50518,374,42
4183,848.538424,924,394
4184,849.244172,401,86
4185,849.296078,394,173
4186,849.300448,1310,145
4187,849.74263,972,378
4188,850.11554,2252,96
4189,850.291635,1044,398
4190,850.689126,379,83
4191,850.761934,1239,90
4192,850.821531,389,90
4193,850.896522,1070,520
4194,850.897896,1072,395
4195,851.047005,1058,422
4196,851.181963,1054,402
4197,851.233957,203,194
4198,851.441257,1008,415
4199,851.45168,1163,520
4200,852.428638,1060,74
4201,852.688342,1287,81
4202,852.785349,1089,608
4203,853.174735,1120,429
4204,853.515766,1165,37
4205,853.665584,2740,83
4206,854.054022,392,138
4207,854.07422,1314,236
4208,854.47885,1317,231
4209,855.122823,91,16
4210,855.705194,1259,81
4211,856.075498,382,103
4212,856.103127,1135,455
4213,856.420251,1053,427
4214,856.72968,1111,438
4215,857.045984,1123,87
4216,857.131068,1119,399
4217,857.203811,1314,176
4218,857.220764,382,79
4219,857.268095,1112,397
4220,857.47982,402,98
4221,857.834954,1027,429
4222,857.907286,1023,378
4223,858.028873,200,181
4224,858.405076,203,152
4225,858.858793,1135,395
4226,858.919037,1110,429
4227,858.977233,1094,383
4228,859.372096,1074,429
4229,859.554362,1169,429
4230,859.555914,194,177
4231,859.885272,1104,396
4232,859.918503,1095,429
4233,860.09572,393,76
4234,860.101921,1070,393
4235,860.161488,1126,407
4236,860.488092,393,86
4237,860.610158,1455,43
4238,860.9211,243,14
4239,860.968637,402,83
4240,861.134479,1522,85
4241,861.258351,1072,394
4242,861.516683,1110,658
4243,861.551505,997,440
4244,861.64093,181,200
4245,861.650648,1089,424
4246,861.699191,181,133
4247,862.934638,395,90
4248,863.711025,1119,405
4249,863.850603,2888,116
4250,863.99763,1852,62
4251,864.465359,209,179
4252,864.979779,1081,676
4253,864.993164,1479,75
4254,865.234872,1092,419
4255,865.276868,1029,415
4256,865.435935,1074,394
4257,865.594237,1066,426
4258,865.842781,1054,399
4259,865.867211,206,188
4260,866.031478,4078,31
4261,866.168086,181,248
4262,866.961563,1239,90
4263,867.333128,1009,394
4264,867.713739,382,74
4265,867.805576,1009,429
4266,867.805764,206,181
4267,867.961386,4123,48
4268,868.405827,1044,422
4269,868.421564,924,105
4270,868.693519,374,70
4271,868.69395,1381,82
4272,868.991174,1140,366
4273,869.624876,1111,410
4274,869.884634,869,85
4275,870.019562,1019,414
4276,870.054659,399,106
4277,870.32759,1087,418
4278,870.479138,1079,405
4279,870.911135,1061,401
4280,870.968818,1005,53
4281,871.323826,1077,393
4282,871.361989,1540,72
4283,871.944236,1012,414
4284,872.238944,2846,82
4285,872.268884,1011,396
4286,872.344526,1111,373
4287,873.112839,161,217
4288,873.684113,1077,396
4289,873.69282,1099,434
4290,873.70605,1048,396
4291,873.727191,1101,453
4292,873.854835,1040,429
4293,873.922115,333,18
4294,873.980388,1089,424
4295,874.041734,1051,375
4296,874.323333,1135,429
4297,874.423449,1314,204
4298,874.500008,1088,402
4299,874.669574,1316,353
4300,875.06968,1042,398
4301,875.199914,1020,375
4302,875.443846,181,112
4303,875.489115,209,194
4304,875.934434,4075,37
4305,876.225166,1139,463
4306,876.412336,24,181
4307,876.419567,858,100
4308,876.646138,388,81
4309,876.696548,1042,407
4310,876.698701,1035,395
4311,876.849345,1027,429
4312,876.89114,1103,391
4313,877.324125,1049,440
4314,877.391188,1043,396
4315,877.771103,1024,520
4316,877.884856,1094,404
4317,878.007815,1065,411
4318,878.394725,1201,410
4319,878.689628,1029,411
4320,878.817205,1036,426
4321,878.992155,4143,44
4322,879.092686,1033,407
4323,879.127251,1081,419
4324,879.36122,431,80
4325,879.550833,1089,418
4326,879.766817,1126,387
4327,879.874638,1067,467
4328,880.095445,997,445
4329,880.098732,1071,498
4330,880.140508,752,70
4331,880.258506,1065,401
4332,880.265879,317,18
4333,880.466645,1314,138
4334,880.56405,1022,420
4335,880.591349,1041,414
4336,880.722074,1071,396
4337,880.882656,1168,429
4338,881.310373,1119,411
4339,881.49626,1020,501
4340,881.779261,1065,429
4341,881.944595,200,174
4342,882.010538,1139,414
4343,882.019158,1087,410
4344,882.106994,1058,475
4345,882.334139,1157,384
4346,882.714942,1820,69
4347,882.965235,200,179
4348,883.285991,2521,37
4349,883.476979,1021,394
4350,883.567834,4078,49
4351,883.661522,209,177
4352,883.873905,203,183
4353,883.906075,1014,427
4354,884.336669,1047,399
4355,884.433345,1179,407
4356,884.525507,1029,406
4357,884.553764,2172,80
4358,884.740255,984,384
4359,884.861428,984,429
4360,885.069917,181,217
4361,885.772266,1072,414
4362,886.070641,167,158
4363,886.073827,1044,419
4364,886.268392,1043,403
4365,886.289309,1070,551
4366,887.041631,1029,468
4367,887.229401,1101,482
4368,887.331405,1048,396
4369,887.510245,420,71
4370,887.872088,197,183
4371,887.931343,1058,414
4372,888.070516,4075,69
4373,888.137503,1086,403
4374,888.168102,1002,382
4375,888.185459,159,204
4376,888.948684,1053,413
4377,889.470155,25,176
4378,889.833273,1230,396
4379,889.834653,197,217
4380,889.83917,1052,417
4381,890.380635,1028,401
4382,890.643501,372,81
4383,890.762889,1692,51
4384,890.858127,1047,535
4385,891.121435,1177,386
4386,891.161995,1103,363
4387,891.496007,398,92
4388,891.53591,1121,424
4389,891.537352,1028,382
4390,891.747488,1139,412
4391,892.041615,203,165
4392,892.407921,1313,177
4393,892.854389,918,40
4394,893.147805,2578,61
4395,893.456246,1592,48
4396,893.535967,375,65
4397,893.67099,1089,601
4398,894.182375,1048,80
4399,894.262034,181,222
4400,894.567185,1139,405
4401,894.677985,1014,391
4402,895.203453,1353,147
4403,895.356629,203,183
4404,895.511121,923,137
4405,895.615908,1047,420
4406,895.685465,378,68
4407,895.689414,1044,391
4408,895.848575,1023,520
4409,896.08666,1353,160
4410,896.148104,1010,397
4411,896.157356,1126,937
4412,896.172827,1126,919
4413,896.387271,1088,402
4414,897.867141,1029,409
4415,897.975649,398,93
4416,898.264148,995,414
4417,898.871634,1204,460
4418,898.909037,120,12
4419,899.171702,200,217
4420,899.507455,999,417
4421,899.576217,396,91
4422,899.683519,2605,50
4423,899.881888,181,187
4424,900.164277,1014,428
4425,900.853441,1023,484
4426,901.428945,4081,36
4427,901.458412,1072,386
4428,901.517673,1015,416
4429,901.567404,1019,414
4430,901.968776,1314,141
4431,903.294189,1029,663
4432,903.423344,1044,458
4433,903.425317,2519,75
4434,903.932777,1665,49
4435,903.968504,995,403
4436,904.427449,1037,411
4437,904.694419,1923,74
4438,904.822287,3250,92
4439,905.360686,200,217
4440,905.685609,1069,419
4441,905.723184,1315,163
4442,906.162357,400,94
4443,906.175651,1115,423
4444,906.311851,1306,915
4445,906.54645,903,100
4446,906.905613,1850,94
4447,906.980039,1126,447
4448,907.083842,1040,396
4449,907.19553,1023,415
4450,907.570871,203,161
4451,908.003697,1081,426
4452,908.224337,1074,645
4453,908.316432,1038,514
4454,908.67528,173,158
4455,908.734878,169,217
4456,908.769287,1074,411
4457,908.82125,1144,425
4458,908.941825,1012,414
4459,908.960559,1014,411
4460,909.525374,1143,668
4461,909.689586,979,413
4462,909.801608,403,97
4463,910.074474,1315,189
4464,910.179854,1012,396
4465,910.360044,206,186
4466,910.54275,1079,410
4467,910.676589,181,125
4468,911.13256,1312,129
4469,911.152043,398,125
4470,911.282971,372,150
4471,911.339374,1064,409
4472,911.358967,1054,421
4473,911.436585,1034,405
4474,912.110422,4103,62
4475,912.137704,181,102
4476,912.138396,2754,116
4477,912.348879,1068,625
4478,912.936288,1084,389
4479,912.976092,2584,165
4480,913.192751,380,58
4481,913.470925,1025,468
4482,913.600957,1801,72
4483,914.525567,181,176
4484,914.590464,212,165
4485,915.584508,404,78
4486,915.593602,218,167
4487,916.115938,1389,65
4488,916.118889,987,399
4489,916.374987,1000,414
4490,916.548513,4075,36
4491,916.603311,181,107
4492,916.695422,1314,200
4493,916.801164,310,18
4494,916.862426,1120,373
4495,916.899425,1033,386
4496,917.234409,1314,150
4497,917.383739,329,18
4498,917.410044,91,16
4499,917.984642,1044,411
4500,918.073236,1139,412
4501,918.173454,1064,414
4502,918.353205,1140,391
4503,918.430726,1042,414
4504,918.501485,1126,690
4505,918.875373,1080,449
4506,919.095744,1024,373
4507,919.134179,4074,49
4508,919.443113,938,456
4509,919.915741,1028,375
4510,919.915757,1284,48
4511,919.917205,1073,373
4512,920.031226,402,97
4513,920.429889,1067,395
4514,920.538247,1077,427
4515,920.774231,1101,429
4516,921.690161,1077,396
4517,921.927636,1042,363
4518,921.930434,1298,85
4519,922.30826,972,384
4520,922.559231,1057,442
4521,922.9833,23,125
4522,923.070089,209,162
4523,923.191904,405,139
4524,923.491429,1314,213
4525,923.498769,1587,97
4526,923.736581,1122,411
4527,923.814151,206,162
4528,923.824317,2519,75
4529,924.214317,197,217
4530,924.227042,1016,468
4531,924.691996,1125,429
4532,924.802514,995,46
4533,924.933916,4100,134
4534,925.072665,1147,423
4535,925.476582,883,115
4536,925.766898,1076,399
4537,925.972057,994,386
4538,926.00839,1092,393
4539,926.063383,215,152
4540,926.107363,835,449
4541,926.281008,1054,509
4542,926.415654,999,386
4543,926.43709,203,189
4544,926.590294,1895,82
4545,926.606796,997,388
4546,926.820449,1035,389
4547,927.110863,1021,395
4548,927.404392,1130,382
4549,927.627463,237,14
4550,928.004109,1029,409
4551,928.024961,1155,396
4552,928.137351,1184,442
4553,928.228697,1140,404
4554,928.554758,1092,431
4555,928.679594,1162,405
4556,928.997515,1104,429
4557,929.025719,181,112
4558,929.161699,1057,394
4559,929.514961,1047,414
4560,929.561213,1912,69
4561,929.642075,1146,395
4562,929.859986,4086,43
4563,929.950329,1314,206
4564,930.19889,1313,194
4565,930.46301,401,96
4566,930.601722,985,443
4567,931.276918,12,177
4568,931.283517,1886,53
4569,931.368917,1069,409
4570,931.501911,1318,165
4571,931.601261,1150,420
4572,932.10263,1147,394
4573,932.316566,1027,558
4574,932.31715,1009,403
4575,932.382944,1024,385
4576,932.870222,1071,396
4577,933.041992,1067,544
4578,933.135237,1020,409
4579,933.37354,1009,429
4580,933.794432,902,381
4581,934.018715,412,108
4582,934.259452,212,162
4583,934.999236,212,189
4584,935.1405,390,133
4585,935.195093,1136,397
4586,935.22384,1169,397
4587,935.225273,4076,28
4588,935.267257,4137,36
4589,935.323569,1021,409
4590,936.342803,4092,44
4591,936.559807,1154,393
4592,936.842686,1083,404
4593,936.940975,1182,418
4594,937.229563,1188,407
4595,937.692018,1083,409
4596,937.945183,1162,396
4597,937.969129,320,18
4598,938.281365,1152,482
4599,938.283486,397,71
4600,938.370534,1080,433
4601,938.705163,407,141
4602,939.017722,209,162
4603,939.160093,127,184
4604,939.212029,1012,411
4605,939.723617,1146,402
4606,939.825302,378,80
4607,940.180657,2221,107
4608,940.333103,194,174
4609,940.420911,1032,389
4610,940.983362,791,69
4611,941.200416,1011,395
4612,941.220724,181,120
4613,941.223104,206,162
4614,941.393485,1027,414
4615,941.469639,1227,419
4616,941.562152,379,67
4617,941.645066,1313,167
4618,941.728731,401,118
4619,941.820856,1158,103
4620,941.900821,1099,387
4621,942.010478,212,217
4622,942.341297,200,181
4623,942.375128,1098,661
4624,942.443161,1034,402
4625,942.474561,1011,411
4626,942.584098,1245,384
4627,942.64029,397,133
4628,942.670047,1029,396
4629,942.671917,1057,391
4630,942.939568,3115,117
4631,943.032205,991,384
4632,943.207576,993,385
4633,943.498189,1054,399
4634,943.971228,1031,373
4635,944.001021,1042,418
4636,944.004409,2481,27
4637,944.074989,1034,417
4638,944.769329,242,14
4639,944.91314,1055,445
4640,944.920343,420,80
4641,945.164915,1177,386
4642,945.32292,1068,444
4643,945.446776,1170,423
4644,945.690604,1034,431
4645,946.146516,1049,440
4646,946.179508,1064,394
4647,946.400568,1166,43
4648,946.499623,404,98
4649,946.831811,398,122
4650,947.094395,1708,42
4651,947.590843,1321,193
4652,947.824663,1117,559
4653,948.441377,242,14
4654,948.68362,1105,393
4655,948.801412,209,217
4656,948.934926,1086,383
4657,948.97797,1087,427
4658,949.149329,1107,636
4659,949.826512,1287,611
4660,950.044946,1095,390
4661,950.2524,399,71
4662,950.3832,1039,399
4663,950.503425,1317,243
4664,950.723164,206,191
4665,950.841357,1057,426
4666,950.919359,181,144
4667,950.977209,197,205
4668,950.995016,247,14
4669,951.161048,1145,907
4670,951.240056,1313,253
4671,951.343949,4083,39
4672,951.3514,1000,395
4673,951.368585,409,156
4674,951.513084,1317,249
4675,952.815012,3115,105
4676,952.983416,4075,69
4677,953.245445,387,105
4678,953.346971,1034,33
4679,953.860815,2584,161
4680,953.99299,1018,414
4681,954.42412,891,403
4682,954.425349,1287,58
4683,955.047226,203,217
4684,955.056212,200,217
4685,955.364631,1165,97
4686,955.551427,1037,404
4687,955.863263,4142,37
4688,956.383912,1200,402
4689,956.445784,1067,494
4690,956.457412,413,99
4691,956.735562,181,94
4692,957.229627,1042,380
4693,957.284714,1277,373
4694,957.663678,993,413
4695,957.711262,1192,672
4696,958.017415,1184,398
4697,958.184934,1087,380
4698,958.471162,884,395
4699,958.497542,1208,397
4700,958.918535,167,162
4701,959.599635,1322,215
4702,959.774741,1068,396
4703,960.221215,11,115
4704,961.052876,4089,89
4705,961.56295,950,84
4706,961.733838,894,381
4707,962.122795,1179,390
4708,962.330517,404,132
4709,962.533448,1221,391
4710,962.576025,1015,398
4711,962.814394,1025,388
4712,963.308967,1493,86
4713,963.327698,1024,466
4714,963.421734,1033,399
4715,963.482531,982,403
4716,963.557743,1031,414
4717,963.633935,1016,411
4718,963.799969,181,134
4719,963.835809,901,86
4720,963.840773,1016,414
4721,963.903485,1234,412
4722,964.377363,1018,426
4723,964.751136,1245,396
4724,964.824935,2107,68
4725,964.985788,4098,60
4726,965.472812,203,189
4727,965.915783,1092,416
4728,966.491932,1314,252
4729,966.719593,1078,380
4730,966.792188,2092,95
4731,967.098288,194,211
4732,967.990578,1173,427
4733,968.343399,1021,401
4734,968.880444,401,87
4735,969.001139,200,191
4736,969.013731,1024,401
4737,969.177962,209,179
4738,969.793452,1070,401
4739,969.795194,206,164
4740,969.931469,181,132
4741,970.244159,1223,395
4742,970.479504,4078,30
4743,970.759492,424,79
4744,971.246115,4084,34
4745,971.531081,1065,444
4746,971.646087,1093,410
4747,971.652665,374,66
4748,971.959039,1095,404
4749,972.309465,1096,394
4750,972.454479,1314,138
4751,972.787203,181,102
4752,973.082191,1026,388
4753,973.085031,1158,390
4754,973.24908,4782,63
4755,973.468421,1315,209
4756,973.780318,1045,394
4757,974.011898,215,162
4758,974.104513,1010,410
4759,974.116198,1316,186
4760,974.300432,91,24
4761,974.563758,200,181
4762,974.817819,1066,396
4763,974.897688,1212,56
4764,975.198175,372,78
4765,975.286164,212,217
4766,975.367503,1088,486
4767,975.494507,1078,401
4768,975.496474,408,97
4769,975.811054,1032,395
4770,975.82621,69,165
4771,976.009592,985,45
4772,976.26685,8,145
4773,976.804251,4085,35
4774,977.356889,1148,459
4775,977.362371,1158,373
4776,977.395081,197,217
4777,977.724474,1016,407
4778,978.285216,994,436
4779,978.302214,1095,411
4780,978.477938,1061,410
4781,978.494751,1020,414
4782,978.634449,991,394
4783,978.787729,242,14
4784,979.587959,13,164
4785,979.683375,2812,300
4786,979.804949,1314,249
4787,979.979078,212,217
4788,980.17605,1071,395
4789,980.238739,1017,421
4790,980.820744,1041,389
4791,980.861906,1037,428
4792,981.093496,1227,594
4793,981.180918,1076,378
4794,981.190945,409,99
4795,981.242223,393,88
4796,981.40026,896,434
4797,981.539079,1055,398
4798,981.943601,1110,396
4799,982.115171,194,161
4800,982.357762,433,83
4801,982.879087,1022,411
4802,983.013814,1147,402
4803,983.100769,4080,27
4804,983.103396,1165,402
4805,983.434088,372,68
4806,983.83435,873,456
4807,984.484018,209,179
4808,984.590541,4083,46
4809,984.72271,200,179
4810,984.936011,1047,430
4811,985.281613,2221,141
4812,985.767131,1240,496
4813,986.417842,200,162
4814,986.450872,1038,408
4815,986.505788,1318,196
4816,986.857737,2229,79
4817,987.198626,1086,540
4818,987.318408,1107,415
4819,987.427133,1000,411
4820,987.500717,988,395
4821,987.658738,1216,391
4822,987.684199,1014,413
4823,987.992054,1037,433
4824,988.097482,212,217
4825,988.128974,1145,402
4826,988.142184,200,217
4827,988.573922,9,138
4828,988.761445,1072,395
4829,988.924656,380,101
4830,989.094285,2092,95
4831,989.129425,1090,395
4832,989.172355,181,119
4833,989.607691,1019,468
4834,989.711694,1192,646
4835,989.71267,212,162
4836,990.04451,375,122
4837,990.105811,1039,571
4838,990.194908,1131,419
4839,990.809373,1016,402
4840,990.888861,181,133
4841,991.624031,404,107
4842,991.766736,200,179
4843,992.496127,303,18
4844,992.836725,2812,300
4845,992.838567,411,169
4846,993.029989,1008,394
4847,993.085213,1671,69
4848,993.133306,1110,527
4849,993.361618,1094,429
4850,993.596419,1089,621
4851,993.60653,1038,427
4852,993.8849,1028,468
4853,994.191692,1145,404
4854,994.224815,398,81
4855,994.27393,409,86
4856,994.558869,1102,386
4857,994.850313,215,217
4858,995.115952,1132,419
4859,995.956597,1094,402
4860,996.078715,4085,111
4861,996.121188,4092,105
4862,996.121421,1022,482
4863,996.20856,4089,48
4864,996.324372,209,179
4865,996.547533,209,223
4866,996.66279,4081,129
4867,996.817918,1314,204
4868,997.634178,1039,401
4869,997.648965,27,195
4870,997.81583,209,163
4871,998.319575,1003,390
4872,998.984249,933,104
4873,999.245549,1071,445
4874,999.500142,1014,407
4875,999.505105,194,177
4876,999.920327,1315,141
4877,1000.002163,381,99
4878,1000.093951,1016,411
4879,1000.434817,2584,149
4880,1000.782734,1006,375
4881,1001.710658,1053,606
4882,1001.890342,396,120
4883,1001.923953,1003,575
4884,1001.969838,1009,394
4885,1002.048337,1068,396
4886,1002.651919,1115,388
4887,1002.715236,242,14
4888,1002.797637,1070,548
4889,1002.938706,1158,388
4890,1003.088959,1045,410
4891,1003.271044,203,183
4892,1003.715075,169,164
4893,1003.980074,1775,56
4894,1003.99155,1327,82
4895,1004.04874,1317,154
4896,1004.084418,881,448
4897,1004.154926,407,79
4898,1004.226483,989,471
4899,1004.335779,1304,190
4900,1004.45201,203,217
4901,1004.495323,1138,501
4902,1005.033897,203,217
4903,1005.263071,1078,395
4904,1005.309762,1314,153
4905,1005.939196,913,402
4906,1006.031965,417,92
4907,1006.120991,1027,401
4908,1006.142344,4085,68
4909,1006.146256,942,428
4910,1006.173669,1052,397
4911,1006.358708,1060,499
4912,1006.638312,1152,598
4913,1006.675049,435,200
4914,1006.735662,1044,383
4915,1007.030719,407,115
4916,1007.263733,2351,97
4917,1007.709125,1035,398
4918,1007.780142,1073,397
4919,1007.81384,1130,413
4920,1007.856632,393,86
4921,1008.267901,1005,483
4922,1008.292669,341,18
4923,1008.491814,397,92
4924,1008.931664,404,92
4925,1009.123945,1045,416
4926,1009.431125,4078,28
4927,1009.463274,58,138
4928,1009.561269,1165,49
4929,1009.744432,1037,414
4930,1010.065749,1058,402
4931,1010.361093,1001,388
4932,1010.700801,242,14
4933,1010.75933,386,31
4934,1010.913734,191,165
4935,1010.988316,194,211
4936,1011.023037,1031,378
4937,1011.59177,1070,939
4938,1012.198636,1016,420
4939,1012.883305,439,66
4940,1012.892926,1098,412
4941,1013.104489,206,165
4942,1013.203187,986,387
4943,1013.212722,910,87
4944,1013.306821,1054,408
4945,1013.563647,4088,59
4946,1013.663162,42,144
4947,1013.837529,1072,382
4948,1013.86983,203,179
4949,1013.994358,1151,407
4950,1014.039041,247,14
4951,1014.177164,1862,52
4952,1014.257532,788,52
4953,1014.267841,1082,363
4954,1014.337739,1028,396
4955,1014.550986,1086,426
4956,1014.589488,1027,392
4957,1014.701839,2463,115
4958,1014.875246,1077,413
4959,1015.206963,1012,403
4960,1015.275692,4085,47
4961,1015.557766,1095,429
4962,1015.806646,21,160
4963,1015.905756,1055,396
4964,1016.39517,1004,534
4965,1016.551546,371,85
4966,1016.617621,1163,432
4967,1016.933442,200,193
4968,1017.226556,509,95
4969,1017.499148,215,175
4970,1017.587757,181,121
4971,1017.588504,206,162
4972,1017.899529,1218,390
4973,1017.902992,1086,630
4974,1018.162866,4076,44
4975,1019.041202,1160,373
4976,1019.094436,1024,373
4977,1019.134237,242,14
4978,1019.34254,206,217
4979,1019.566255,1314,175
4980,1019.818051,242,14
4981,1019.836545,1063,426
4982,1019.86425,181,201
4983,1020.139937,1033,397
4984,1020.711467,1054,373
4985,1021.009287,399,103
4986,1021.150128,1160,434
4987,1021.177692,1011,384
4988,1021.243919,1006,414
4989,1021.368429,389,126
4990,1021.637578,397,103
4991,1022.029591,409,148
4992,1022.073944,1012,373
4993,1022.335807,2138,63
4994,1022.613917,19,164
4995,1022.917352,409,93
4996,1023.000322,419,97
4997,1023.09425,1062,394
4998,1023.12322,1018,407
4999,1023.316984,382,88
5000,1023.661479,1074,377
5001,1024.152146,1314,149
5002,1024.586894,1066,429
5003,1024.599838,209,181
5004,1024.778423,409,93
5005,1025.374806,2351,97
5006,1025.544585,1192,396
5007,1025.575512,1032,388
5008,1025.591504,1038,392
5009,1025.69859,374,61
5010,1026.046974,1095,649
5011,1026.13749,1040,393
5012,1026.216945,1024,576
5013,1026.320077,1027,374
5014,1026.95656,1012,394
5015,1027.117216,237,14
5016,1027.210843,1314,185
5017,1027.744973,4077,41
5018,1027.872898,206,187
5019,1027.920761,987,407
5020,1028.217769,388,91
5021,1028.218113,1180,596
5022,1028.307481,181,181
5023,1028.781556,212,217
5024,1029.090802,379,98
5025,1029.111508,1065,411
5026,1029.121562,163,161
5027,1029.181253,957,420
5028,1029.250281,1176,391
5029,1029.427057,1353,224
5030,1029.499324,1021,421
5031,1029.526687,381,128
5032,1029.787764,382,59
5033,1030.280293,4116,43
5034,1030.66613,1051,408
5035,1030.754147,375,77
5036,1031.588014,1018,396
5037,1031.675278,1028,419
5038,1031.742586,1053,385
5039,1032.757706,4088,49
5040,1032.781397,1313,133
5041,1032.781831,200,179
5042,1032.937079,377,82
5043,1032.975944,4085,150
5044,1033.162666,1107,455
5045,1033.568496,1053,411
5046,1033.727731,1145,456
5047,1033.743935,401,105
5048,1033.86093,1165,417
5049,1034.206693,894,57
5050,1034.491291,1314,167
5051,1034.576325,995,375
5052,1034.747085,242,56
5053,1034.871663,1035,428
5054,1035.004943,940,384
5055,1035.032935,181,100
5056,1035.033345,397,105
5057,1035.470286,1171,428
5058,1035.49676,414,110
5059,1035.647972,4093,76
5060,1035.717704,999,95
5061,1035.913383,1139,399
5062,1035.980193,209,162
5063,1035.98815,1320,158
5064,1036.230136,1010,410
5065,1036.248094,1099,396
5066,1036.331799,1163,402
5067,1036.485384,375,69
5068,1036.849678,1115,451
5069,1036.887016,310,18
5070,1037.339924,1038,399
5071,1037.4428,1021,375
5072,1037.523429,567,104
5073,1038.136937,384,63
5074,1038.205198,1314,176
5075,1038.506415,396,104
5076,1038.593384,237,14
5077,1038.641378,1315,197
5078,1038.717867,197,217
5079,1038.850672,1028,375
5080,1039.007223,1004,402
5081,1039.137046,396,80
5082,1039.170949,181,122
5083,1039.280816,194,217
5084,1039.2966,1143,427
5085,1039.434399,191,194
5086,1040.057225,54,139
5087,1040.200515,120,12
5088,1040.289655,209,217
5089,1040.426292,755,104
5090,1040.450294,1002,395
5091,1040.469514,394,132
5092,1040.47156,2375,77
5093,1041.074665,203,165
5094,1041.104197,4123,40
5095,1041.145304,1104,429
5096,1041.253411,1001,384
5097,1041.324338,169,163
5098,1041.339502,1029,443
5099,1041.47772,400,99
5100,1041.905853,397,89
5101,1041.974081,394,86
5102,1042.559657,945,375
5103,1042.75289,1312,138
5104,1042.752975,431,86
5105,1042.762956,1103,460
5106,1042.799288,1013,402
5107,1043.719563,385,64
5108,1043.760281,1050,566
5109,1043.843034,370,68
5110,1044.073198,975,407
5111,1044.26253,181,285
5112,1044.370355,200,217
5113,1044.535869,981,400
5114,1044.744565,1029,429
5115,1044.805312,212,162
5116,1044.887686,4139,40
5117,1045.045813,419,159
5118,1045.10903,1065,402
5119,1045.118988,937,569
5120,1045.363627,994,433
5121,1045.510164,1013,554
5122,1045.579216,404,113
5123,1045.626159,851,89
5124,1045.680295,1119,432
5125,1045.724751,399,98
5126,1045.809774,1042,386
5127,1045.898597,1179,411
5128,1046.167407,215,152
5129,1046.259999,200,179
5130,1046.330286,4083,59
5131,1046.976764,398,138
5132,1047.067363,398,134
5133,1047.457023,1030,403
5134,1047.823534,413,61
5135,1048.029105,1120,406
5136,1048.292345,1014,402
5137,1048.532347,1059,388
5138,1048.533591,200,162
5139,1048.605646,200,162
5140,1048.784073,165,223
5141,1048.984181,4105,65
5142,1049.034683,1073,429
5143,1049.186318,1074,394
5144,1049.330361,998,411
5145,1049.516569,1046,439
5146,1049.647361,1344,56
5147,1049.734126,2230,52
5148,1049.759801,402,122
5149,1050.089098,877,105
5150,1050.814834,1543,46
5151,1050.992232,69,162
5152,1051.269115,1068,388
5153,1051.328668,372,83
5154,1052.359425,209,162
5155,1052.68372,1103,427
5156,1052.836012,1300,405
5157,1052.857946,1039,395
5158,1052.908634,1082,388
5159,1053.660025,1108,396
5160,1053.989935,382,58
5161,1054.080426,1094,411
5162,1054.586543,390,77
5163,1054.715948,1050,397
5164,1055.361308,401,141
5165,1055.671637,402,123
5166,1055.981937,331,18
